"id","date","title","word_count","summary","controlled_tags","source_tags","has_images","wordpress_url","file_path"
"2024-06-01-i-worked-hard-to-get-to-this-weak-and-slow","2024-06-01","I Worked Hard to Get to This Weak and Slow","353","One of my mantras is “Start where you are. Make progress”. It’s about not looking at others and judging yourself. I have been lifting weights. Am I strong? No, I’m weak. I ran a 6k race in Chicago...","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; mindset; weight-loss","true","https://lessoflee.wordpress.com/2024/06/01/i-worked-hard-to-get-to-this-weak-and-slow/","../src/content/blog/2024-06-01-i-worked-hard-to-get-to-this-weak-and-slow.md"
"2024-06-22-fail-and-fail-again","2024-06-22","Fail and Fail Again","412","Saturday Push Day and I failed to make any of my goals today. Didn’t run a mile before walking, didn’t sprint, didn’t make it up the hill without stopping.","capability-recovery; exercise; failure-restart; fasting; mindset; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; Fasting; fitness; health; mindset; weight-loss","true","https://lessoflee.wordpress.com/2024/06/22/fail-and-fail-again/","../src/content/blog/2024-06-22-fail-and-fail-again.md"
"2024-07-04-three-years-diabetes-free","2024-07-04","Three Years Diabetes Free","855","It was three years ago in April that my doctor said “Diabetes isn’t your fault, it’s genetic. We are adding the $1000 per month Trulicity to the Metformin and Glipizide you are already taking. Come July, we will...","a1c-labs; capability-recovery; exercise; fasting; food-addiction; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; exercise; Fasting; health; Intermittent Fasting; Jason Fung; mindset; NSNG; The Diabetes Code; weight-loss","true","https://lessoflee.wordpress.com/2024/07/04/three-years-diabetes-free/","../src/content/blog/2024-07-04-three-years-diabetes-free.md"
"2024-07-06-pawpaw-proof","2024-07-06","Pawpaw Proof","299","The gate is meant to baby proof the house. And it does. My high energy toddling grandson is thwarted by the gate. You know who else is?","capability-recovery; exercise; failure-restart; family-responsibility; health-identity; mindset; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; fitness; health; healthy-living; mindset; osteoarthritis; strength training","true","https://lessoflee.wordpress.com/2024/07/06/pawpaw-proof/","../src/content/blog/2024-07-06-pawpaw-proof.md"
"2024-07-09-simple-summer-meals","2024-07-10","Simple Summer Meals","369","These days, when I’m eating on plan, I’m Carnivore-ish, or Ketovore. The largest part are animal based foods with spices and, if I feel like it, some veggies. I’ve gone strict carnivore for a month with good results....","family-responsibility; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","carnivore; Diabetes; diet; healthy-living; Keto; low-carb; recipe; weight-loss","true","https://lessoflee.wordpress.com/2024/07/09/simple-summer-meals/","../src/content/blog/2024-07-09-simple-summer-meals.md"
"2024-07-26-the-winning-season","2024-07-26","The Winning Season","516","I’ve been actively working on restoring my health and abilities for over 3 years and have claimed some significant wins.","capability-recovery; exercise; fasting; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; exercise; Fasting; fitness; health; mindset; weight-loss","true","https://lessoflee.wordpress.com/2024/07/26/the-winning-season/","../src/content/blog/2024-07-26-the-winning-season.md"
"2024-07-31-back-with-a-bang","2024-07-31","Back with a Bang!","394","It’s been about six weeks since I’ve done more than walk. At first I was dealing with a bursitis flare up in a shoulder. That took about four days. Then a new job which is intense (in a...","exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/07/31/back-with-a-bang/","../src/content/blog/2024-07-31-back-with-a-bang.md"
"2024-08-08-winter-is-coming-8211-three-year-supernatural-surp","2024-08-08","Winter is Coming – Three Year Supernatural Surprise","763","The weather is already cooling in Chicago, Winter is Coming! This was my thought three years ago when I was a mere few months into my health reclamation journey. I had already, astoundingly, put Type 2 Diabetes into...","a1c-labs; capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; mindset; Supernatural","true","https://lessoflee.wordpress.com/2024/08/08/winter-is-coming-three-year-supernatural-surprise/","../src/content/blog/2024-08-08-winter-is-coming-8211-three-year-supernatural-surp.md"
"2024-08-17-diabetes-and-the-myth-of-drinking-water","2024-08-17","Diabetes and the Myth of Drinking Water","536","I know I’m going to be stepping on toes with this one – but at least try to hear me out. Drinking water is healthy for all the reasons ANY body should drink water and certainly to keep...","a1c-labs; exercise; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health","true","https://lessoflee.wordpress.com/2024/08/17/diabetes-and-the-myth-of-drinking-water/","../src/content/blog/2024-08-17-diabetes-and-the-myth-of-drinking-water.md"
"2024-08-23-being-med-dependent-is-terrifying","2024-08-23","Being Med Dependent Is Terrifying","660","I have glaucoma and it’s progressively destroying my eye sight. In the last year I have gone from one med to two. After a few months of taking two meds my eyes became bloodshot and itchy. I thought...","a1c-labs; exercise; failure-restart; fasting; feasting; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; health; Intermittent Fasting; Keto; NSNG; The Diabetes Code","true","https://lessoflee.wordpress.com/2024/08/23/being-med-dependent-is-terrifying/","../src/content/blog/2024-08-23-being-med-dependent-is-terrifying.md"
"2024-09-12-you-are-worth-every-hard-step","2024-09-12","You Are Worth Every Hard Step","754","I started writing solely for my own journey. My first post was just after my A1C hit 11.2, the $1000/mo Trulicity was added to the Metformin and Glipizide I’d been taking for years. At my next appointment, they...","a1c-labs; capability-recovery; exercise; food-addiction; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; exercise; fitness; health; mindset","true","https://lessoflee.wordpress.com/2024/09/12/you-are-worth-every-hard-step/","../src/content/blog/2024-09-12-you-are-worth-every-hard-step.md"
"2024-09-15-the-ick-must-flow","2024-09-16","The Ick Must Flow","348","This is an update about my abscess. Feel free to skip it – as it’s definitely icky.","exercise; reversing-type-2-diabetes-journey","fitness; health","true","https://lessoflee.wordpress.com/2024/09/15/the-ick-must-flow/","../src/content/blog/2024-09-15-the-ick-must-flow.md"
"2024-09-19-shes-back-for-my-back","2024-09-19","She’s Back for My Back","216","""Two people are better than one, because they can reap more benefit from their labor. For if one has a cyst drained on his back, their companion can help change the bandage. But pity the person who falls...","family-responsibility; nsv; reversing-type-2-diabetes-journey","","true","https://lessoflee.wordpress.com/2024/09/19/shes-back-for-my-back/","../src/content/blog/2024-09-19-shes-back-for-my-back.md"
"2024-09-21-good-eye-news","2024-09-21","Good Eye News","517","Today my eyes passed with flying colors. Last fall I had a “micro stroke” in my left eye. A small blood vessel burst and fluid filled my eye obscuring my vision. I couldn’t read from that eye. The...","exercise; reversing-type-2-diabetes-journey","diet; exercise; health","false","https://lessoflee.wordpress.com/2024/09/21/good-eye-news/","../src/content/blog/2024-09-21-good-eye-news.md"
"2024-09-23-fail-your-way-to-health","2024-09-24","Fail Your Way To Health","165","I woke up Sunday with the urge to go for a run. Perhaps I’ll go for a mile without stopping.","capability-recovery; exercise; failure-restart; reversing-type-2-diabetes-journey","exercise; fitness; health","false","https://lessoflee.wordpress.com/2024/09/23/fail-your-way-to-health/","../src/content/blog/2024-09-23-fail-your-way-to-health.md"
"2024-10-19-34-years-continues-in-sickness-and-health","2024-10-20","34 Years Continues In Sickness and Health","371","It’s Saturday Push Day – 34th Anniversary Edition","capability-recovery; exercise; family-responsibility; mindset; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; diet; fitness; health; mindset; weight-loss","false","https://lessoflee.wordpress.com/2024/10/19/34-years-continues-in-sickness-and-health/","../src/content/blog/2024-10-19-34-years-continues-in-sickness-and-health.md"
"2024-11-23-your-body-doesnt-care-about-you","2024-11-23","Your Body Doesn’t Care About You","506","I’m clearly in a down cycle as far as my health journey is concerned. No doubt about it, I am officially recognizing that I have fallen off the wagon. My mind, however, still works exceptionally well. I am...","capability-recovery; exercise; family-responsibility; feasting; food-addiction; mindset; nsv; reversing-type-2-diabetes-journey; type-2-diabetes","exercise; fitness; health; mindset; weight-loss","false","https://lessoflee.wordpress.com/2024/11/23/your-body-doesnt-care-about-you/","../src/content/blog/2024-11-23-your-body-doesnt-care-about-you.md"
"2024-11-30-guaranteed-to-never-fail","2024-12-01","Guaranteed to Never Fail","828","I have been working on my health for far longer than these last three years. Real hard work. Educating myself, learning to cook, learning to shop, learning to run, learning to lift. I have lost 30+ many times....","failure-restart; fasting; feasting; food-addiction; humor-voice; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","Diabetes; health; mindset; weight-loss","false","https://lessoflee.wordpress.com/2024/11/30/guaranteed-to-never-fail/","../src/content/blog/2024-11-30-guaranteed-to-never-fail.md"
"2024-11-30-spd-one-good-choice","2024-12-01","SPD: One Good Choice","366","It’s Saturday – and Saturdays are for pushing my limits as part of my Saturday Push Days. But what about all the days I missed? What about the weights I haven’t lifted in months? What about the weight...","exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","false","https://lessoflee.wordpress.com/2024/11/30/spd-one-good-choice/","../src/content/blog/2024-11-30-spd-one-good-choice.md"
"2025-01-04-new-years-systems-not-resolutions","2025-01-05","New Years Systems, not Resolutions","583","New Year’s Resolutions are like gym memberships — they sound great in January, but most people have abandoned them by March. I’m taking a different approach this year: no resolutions, just systems/habits.","a1c-labs; capability-recovery; exercise; failure-restart; fasting; feasting; health-identity; mindset; reversing-type-2-diabetes-journey; type-2-diabetes","","false","https://lessoflee.wordpress.com/2025/01/04/new-years-systems-not-resolutions/","../src/content/blog/2025-01-04-new-years-systems-not-resolutions.md"
"2025-01-11-snow-shoveling-win","2025-01-11","Snow Shoveling Win","407","I intended to lift today, but Mother Nature had other plans for me.","capability-recovery; exercise; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","false","https://lessoflee.wordpress.com/2025/01/11/snow-shoveling-win/","../src/content/blog/2025-01-11-snow-shoveling-win.md"
"2025-01-14-lees-lazy-eggs","2025-01-15","Lee’s Lazy Eggs","93","I meal-prepped some hard-boiled eggs — great for a quick snack or a fast egg salad. But what if I wanted warm eggs? That’s where this experiment comes in.","feasting; reversing-type-2-diabetes-journey","Keto; NSNG; recipe","true","https://lessoflee.wordpress.com/2025/01/14/lees-lazy-eggs/","../src/content/blog/2025-01-14-lees-lazy-eggs.md"
"2025-01-18-pushing-is-mental","2025-01-18","Pushing Is Mental","524","It’s Saturday Push Day and I once again restart my weight lifting. Didn’t I restart two weeks ago? Yes, and I may have to restart again two weeks from now. I don’t like lifting weights but I do...","capability-recovery; exercise; failure-restart; mindset; reversing-type-2-diabetes-journey","exercise; fitness; health; mindset","false","https://lessoflee.wordpress.com/2025/01/18/pushing-is-mental/","../src/content/blog/2025-01-18-pushing-is-mental.md"
